Product_ID,Product_Name,Category,Supplier,Warehouse,Stock_Level,Reorder_Point,Unit_Cost,Unit_Price,Turnover_Rate,Last_Restocked_Date,Expiry_Date
SKU-02688,Deluxe Socks Pack,Apparel,Supplier_Vertex,Warehouse_Overflow,33,11,5.1,11.62,2.99,01/25/2026,
SKU-02689,Deluxe Stool,Furniture,Supplier_Delta,Warehouse_West,115,54,30.22,41.92,1.57,03/25/2026,
SKU-02690,Compact Sneakers,Apparel,Supplier_Alpha,Warehouse_East,48,31,50.75,125.87,3.71,03/16/2026,
SKU-02691,Compact Pen Pack,Office Supplies,Supplier_Nova,Warehouse_West,244,46,16.94,39.84,7.47,04/07/2026,
SKU-02692,Ultra Binder,Office Supplies,Supplier_Gamma,Warehouse_North,0,26,19.22,40.33,0.76,02/05/2026,
SKU-02693,Premium Charger,Electronics,Supplier_Beta,Warehouse_East,25,41,30.17,57.51,3.95,01/21/2026,
SKU-02694,Wireless Bed Frame,Furniture,Supplier_Sigma,Warehouse_Overflow,391,47,13.26,31.34,0.56,04/10/2026,
SKU-02695,Advanced Seat Cover,Automotive,Supplier_Pioneer,Warehouse_Central,102,26,26.41,57.08,0.89,03/27/2026,
SKU-02696,Wireless Sticky Notes,Office Supplies,Supplier_Sigma,Warehouse_South,59,43,13.92,27.29,4.54,04/04/2026,
SKU-02697,Classic Doll,Toys,Supplier_Orion,Warehouse_East,565,16,17.43,41.12,2.92,01/20/2026,
SKU-02698,Compact Socks Pack,Apparel,Supplier_Epsilon,Warehouse_West,51,38,42.83,63.12,3.44,05/10/2026,
SKU-02699,Ultra Cutting Board,Home & Kitchen,Supplier_Pioneer,Warehouse_South,37,26,19.95,30.28,12.25,04/12/2026,
SKU-02700,Heavy-Duty Blender,Home & Kitchen,Supplier_Epsilon,Warehouse_North,505,33,30.54,73.58,6.11,02/28/2026,
SKU-02701,Basic Notebook,Office Supplies,Supplier_Summit,Warehouse_East,210,17,8.71,11.21,7.13,06/26/2026,
SKU-02702,Advanced Brake Pads,Automotive,Supplier_Vertex,Warehouse_West,54,32,20.89,26.32,4.82,02/20/2026,
SKU-02703,Classic Speaker,Electronics,Supplier_Delta,Warehouse_North,5,42,58.99,131.52,1.2,05/13/2026,
SKU-02704,Eco Headphones,Electronics,Supplier_Alpha,Warehouse_North,57,38,10.16,17.66,1.47,03/12/2026,
SKU-02705,Compact Cutting Board,Home & Kitchen,Supplier_Alpha,Warehouse_North,18,28,20.19,48.28,1.28,06/07/2026,
SKU-02706,Basic Dumbbell Set,Sports & Outdoors,Supplier_Atlas,Warehouse_South,96,14,12.71,20.22,2.11,06/26/2026,
SKU-02707,Eco Monitor,Electronics,Supplier_Zeta,Warehouse_East,108,46,15.53,24.43,2.08,06/22/2026,
SKU-02708,Deluxe Cereal Box,Grocery,Supplier_Summit,Warehouse_South,5,32,28.42,69.47,1.66,05/04/2026,09/11/2027
SKU-02709,Pro Monitor,Electronics,Supplier_Delta,Warehouse_South,29,35,20.45,39.26,6.34,02/16/2026,
SKU-02710,Standard Rice Bag,Grocery,Supplier_Delta,Warehouse_Central,115,33,10.33,20.64,2.15,03/22/2026,10/23/2026
SKU-02711,Heavy-Duty Mixing Bowl,Home & Kitchen,Supplier_Gamma,Warehouse_North,498,30,9.83,23.27,0.36,04/29/2026,
SKU-02712,Ultra Whiteboard,Office Supplies,Supplier_Pioneer,Warehouse_East,587,42,16.28,27.6,0.87,04/12/2026,
SKU-02713,Standard Cap,Apparel,Supplier_Omega,Warehouse_Overflow,37,35,73.67,112.14,3.13,06/18/2026,
SKU-02714,Portable Hoodie,Apparel,Supplier_Gamma,Warehouse_West,26,19,25.09,48.73,6.87,02/22/2026,
SKU-02715,Portable Keyboard,Electronics,Supplier_Sigma,Warehouse_West,82,51,20.97,36.34,8.13,05/04/2026,
SKU-02716,Smart Cereal Box,Grocery,Supplier_Beta,Warehouse_East,82,38,16.75,23.66,5.05,04/29/2026,01/14/2028
SKU-02717,Ultra Building Blocks,Toys,Supplier_Delta,Warehouse_North,66,44,11.71,15.86,2.35,03/14/2026,
SKU-02718,Smart Air Filter,Automotive,Supplier_Alpha,Warehouse_West,55,37,5.8,12.43,1.54,05/14/2026,
SKU-02719,Compact Water Bottle,Sports & Outdoors,Supplier_Vertex,Warehouse_West,0,21,11.39,14.17,3.12,04/01/2026,
SKU-02720,Heavy-Duty Charger,Electronics,Supplier_Epsilon,Warehouse_North,119,53,40.68,76.71,2.59,01/11/2026,
SKU-02721,Advanced Lotion,Health & Beauty,Supplier_Beta,Warehouse_East,92,16,13.51,22.0,1.62,04/29/2026,08/30/2027
SKU-02722,Heavy-Duty Cookware Set,Home & Kitchen,Supplier_Vertex,Warehouse_Central,0,25,12.8,17.87,1.27,01/28/2026,
SKU-02723,Heavy-Duty Kettle,Home & Kitchen,Supplier_Atlas,Warehouse_North,73,29,9.46,22.31,1.58,04/15/2026,
SKU-02724,Classic Bed Frame,Furniture,Supplier_Alpha,Warehouse_East,4,38,16.57,35.84,1.44,02/12/2026,
SKU-02725,Smart Jacket,Apparel,Supplier_Alpha,Warehouse_East,72,44,55.53,122.45,1.98,02/24/2026,
SKU-02726,Heavy-Duty Scarf,Apparel,Supplier_Beta,Warehouse_Central,73,37,16.06,28.37,2.97,03/24/2026,
SKU-02727,Wireless Monitor,Electronics,Supplier_Epsilon,Warehouse_Central,86,16,35.99,73.52,3.77,02/20/2026,
SKU-02728,Premium Pasta Pack,Grocery,Supplier_Orion,Warehouse_West,591,31,55.13,72.65,2.83,05/07/2026,08/02/2026
SKU-02729,Compact Snack Bar,Grocery,Supplier_Summit,Warehouse_South,37,23,18.85,26.03,2.83,03/28/2026,07/21/2026
SKU-02730,Advanced Office Chair,Furniture,Supplier_Summit,Warehouse_North,15,45,22.92,37.12,2.77,05/25/2026,
SKU-02731,Pro Toaster,Home & Kitchen,Supplier_Omega,Warehouse_South,377,19,33.08,59.38,0.99,03/03/2026,
SKU-02732,Compact Sofa,Furniture,Supplier_Zeta,Warehouse_West,70,11,16.36,21.63,2.47,01/29/2026,
SKU-02733,Wireless Monitor,Electronics,Supplier_Orion,Warehouse_West,11,31,7.07,13.68,2.85,06/11/2026,
SKU-02734,Eco Wiper Blades,Automotive,Supplier_Delta,Warehouse_Overflow,89,25,32.01,48.39,1.54,03/28/2026,
SKU-02735,Ultra Soap Bar,Health & Beauty,Supplier_Summit,Warehouse_East,105,44,13.39,29.55,3.73,03/15/2026,10/04/2026
SKU-02736,Portable Cutting Board,Home & Kitchen,Supplier_Gamma,Warehouse_West,18,56,5.13,6.16,2.81,05/18/2026,
SKU-02737,Wireless Floor Mat,Automotive,Supplier_Sigma,Warehouse_East,0,49,17.28,40.19,1.38,07/05/2026,
SKU-02738,Classic Whiteboard,Office Supplies,Supplier_Gamma,Warehouse_North,557,57,13.29,28.6,9.56,02/14/2026,
SKU-02739,Pro Car Charger,Automotive,Supplier_Alpha,Warehouse_East,12,20,2.42,4.62,2.97,06/04/2026,
SKU-02740,Advanced Monitor,Electronics,Supplier_Delta,Warehouse_East,560,52,43.29,93.45,2.14,05/28/2026,
SKU-02741,Wireless Jacket,Apparel,Supplier_Vertex,Warehouse_Overflow,426,52,38.01,63.63,5.21,02/05/2026,
SKU-02742,Standard Tea Pack,Grocery,Supplier_Atlas,Warehouse_South,167,42,16.16,22.81,1.5,01/14/2026,07/28/2027
SKU-02743,Basic Olive Oil,Grocery,Supplier_Epsilon,Warehouse_Overflow,43,43,33.81,40.97,2.48,02/24/2026,02/23/2028
SKU-02744,Eco Pasta Pack,Grocery,Supplier_Epsilon,Warehouse_East,11,42,7.88,15.08,1.21,01/21/2026,04/07/2027
SKU-02745,Portable Building Blocks,Toys,Supplier_Epsilon,Warehouse_South,31,28,24.85,39.25,2.65,04/14/2026,
SKU-02746,Classic Toaster,Home & Kitchen,Supplier_Sigma,Warehouse_North,12,29,24.77,36.57,2.5,03/09/2026,
SKU-02747,Portable Stapler,Office Supplies,Supplier_Sigma,Warehouse_North,393,19,25.52,59.39,4.17,06/12/2026,
SKU-02748,Portable Olive Oil,Grocery,Supplier_Orion,Warehouse_East,63,28,13.59,29.12,9.92,06/21/2026,09/18/2027
SKU-02749,Advanced Backpack,Sports & Outdoors,Supplier_Atlas,Warehouse_North,97,52,53.75,133.69,4.95,07/08/2026,
SKU-02750,Portable Puzzle,Toys,Supplier_Delta,Warehouse_East,460,21,24.76,51.01,1.34,01/16/2026,
SKU-02751,Heavy-Duty Socks Pack,Apparel,Supplier_Summit,Warehouse_Overflow,0,19,21.5,50.83,6.27,04/14/2026,
SKU-02752,Heavy-Duty Plush Bear,Toys,Supplier_Omega,Warehouse_West,7,16,12.47,16.88,12.11,06/12/2026,
SKU-02753,Basic Cereal Box,Grocery,Supplier_Alpha,Warehouse_West,65,49,37.43,80.08,7.88,03/29/2026,10/30/2026
SKU-02754,Heavy-Duty T-Shirt,Apparel,Supplier_Epsilon,Warehouse_North,63,20,8.04,10.55,6.03,06/06/2026,
SKU-02755,Portable Vitamin Pack,Health & Beauty,Supplier_Epsilon,Warehouse_East,38,59,14.02,18.55,1.41,03/06/2026,08/14/2026
SKU-02756,Heavy-Duty Rice Bag,Grocery,Supplier_Epsilon,Warehouse_South,58,25,13.63,31.56,2.88,01/14/2026,05/10/2026
SKU-02757,Portable Coffee Table,Furniture,Supplier_Sigma,Warehouse_Central,473,42,15.76,26.29,2.0,06/24/2026,
SKU-02758,Advanced Face Cream,Health & Beauty,Supplier_Omega,Warehouse_North,2,47,39.82,64.16,5.16,06/01/2026,11/30/2026
SKU-02759,Smart Cookware Set,Home & Kitchen,Supplier_Gamma,Warehouse_East,55,26,24.11,34.69,4.92,02/11/2026,
SKU-02760,Deluxe Charger,Electronics,Supplier_Omega,Warehouse_East,71,54,19.24,35.22,9.02,02/02/2026,
SKU-02761,Classic Coffee Beans,Grocery,Supplier_Atlas,Warehouse_East,70,34,8.23,12.05,2.0,04/25/2026,05/25/2028
SKU-02762,Compact Keyboard,Electronics,Supplier_Vertex,Warehouse_Central,46,51,32.81,62.31,2.15,01/29/2026,
SKU-02763,Deluxe Action Figure,Toys,Supplier_Sigma,Warehouse_South,0,40,15.71,32.34,4.46,06/20/2026,
SKU-02764,Portable Bed Frame,Furniture,Supplier_Gamma,Warehouse_South,10,51,17.66,36.23,4.14,04/11/2026,
SKU-02765,Smart Tablet,Electronics,Supplier_Beta,Warehouse_Central,13,10,20.0,33.48,1.75,05/20/2026,
SKU-02766,Advanced Air Filter,Automotive,Supplier_Summit,Warehouse_East,45,48,7.69,16.27,2.44,06/05/2026,
SKU-02767,Smart Sticky Notes,Office Supplies,Supplier_Delta,Warehouse_South,4,29,10.36,16.02,4.43,03/28/2026,
SKU-02768,Eco Cereal Box,Grocery,Supplier_Summit,Warehouse_North,30,18,8.72,19.62,2.97,02/07/2026,05/02/2028
SKU-02769,Advanced Sticky Notes,Office Supplies,Supplier_Atlas,Warehouse_West,11,52,8.18,9.82,3.55,02/28/2026,
SKU-02770,Eco Building Blocks,Toys,Supplier_Orion,Warehouse_Overflow,46,11,22.3,54.78,5.25,02/18/2026,
SKU-02771,Pro Speaker,Electronics,Supplier_Beta,Warehouse_West,196,10,22.16,39.08,3.42,04/13/2026,
SKU-02772,Compact Rice Bag,Grocery,Supplier_Delta,Warehouse_Central,56,53,7.42,12.13,4.02,06/27/2026,01/26/2028
SKU-02773,Ultra Water Bottle,Sports & Outdoors,Supplier_Epsilon,Warehouse_East,48,48,55.23,111.11,3.17,06/15/2026,
SKU-02774,Advanced Stool,Furniture,Supplier_Beta,Warehouse_South,459,14,9.0,21.09,4.9,06/24/2026,
SKU-02775,Advanced Sticky Notes,Office Supplies,Supplier_Orion,Warehouse_North,113,21,3.76,6.24,5.71,01/12/2026,
SKU-02776,Portable Sofa,Furniture,Supplier_Sigma,Warehouse_West,167,23,27.04,34.91,2.36,04/12/2026,
SKU-02777,Deluxe Monitor,Electronics,Supplier_Alpha,Warehouse_East,3,48,20.0,33.2,3.72,04/04/2026,
SKU-02778,Smart Pasta Pack,Grocery,Supplier_Gamma,Warehouse_Central,533,41,17.78,21.45,2.97,03/15/2026,08/28/2026
SKU-02779,Deluxe Bed Frame,Furniture,Supplier_Theta,Warehouse_West,51,49,13.14,18.93,4.07,06/18/2026,
SKU-02780,Smart Rice Bag,Grocery,Supplier_Nova,Warehouse_Overflow,0,55,21.0,26.62,4.56,02/19/2026,08/07/2027
SKU-02781,Standard Tablet,Electronics,Supplier_Alpha,Warehouse_East,350,53,29.45,50.18,1.41,04/15/2026,
SKU-02782,Heavy-Duty Bicycle Helmet,Sports & Outdoors,Supplier_Atlas,Warehouse_East,402,18,17.21,21.99,8.98,04/17/2026,
SKU-02783,Advanced Tire Gauge,Automotive,Supplier_Vertex,Warehouse_South,30,51,18.88,46.81,3.22,02/12/2026,
SKU-02784,Ultra Cutting Board,Home & Kitchen,Supplier_Summit,Warehouse_East,341,51,21.54,47.74,6.33,03/30/2026,
SKU-02785,Deluxe Backpack,Sports & Outdoors,Supplier_Beta,Warehouse_Central,10,42,21.19,36.98,1.31,07/07/2026,
SKU-02786,Portable Pasta Pack,Grocery,Supplier_Gamma,Warehouse_North,99,34,7.64,17.02,3.09,06/06/2026,05/23/2027
SKU-02787,Basic Motor Oil,Automotive,Supplier_Pioneer,Warehouse_Overflow,13,47,60.93,106.17,1.61,04/06/2026,
SKU-02788,Standard Tea Pack,Grocery,Supplier_Pioneer,Warehouse_Overflow,27,23,6.13,12.51,2.96,03/06/2026,09/26/2027
SKU-02789,Standard Wiper Blades,Automotive,Supplier_Beta,Warehouse_East,96,18,24.38,55.29,3.1,06/25/2026,
SKU-02790,Portable Brake Pads,Automotive,Supplier_Beta,Warehouse_South,80,36,57.17,119.47,1.45,07/04/2026,
SKU-02791,Basic Mixing Bowl,Home & Kitchen,Supplier_Orion,Warehouse_South,0,53,18.64,24.42,2.2,06/03/2026,
SKU-02792,Deluxe Motor Oil,Automotive,Supplier_Vertex,Warehouse_South,47,28,34.55,43.41,4.51,04/23/2026,
SKU-02793,Basic Envelope Box,Office Supplies,Supplier_Zeta,Warehouse_North,119,34,9.18,17.82,4.14,05/12/2026,
SKU-02794,Ultra Snack Bar,Grocery,Supplier_Theta,Warehouse_East,96,41,7.97,11.6,1.2,02/18/2026,05/27/2028
SKU-02795,Compact Cabinet,Furniture,Supplier_Zeta,Warehouse_North,8,31,20.66,51.22,2.91,03/28/2026,
SKU-02796,Standard Pen Pack,Office Supplies,Supplier_Vertex,Warehouse_West,198,38,17.73,21.65,2.33,02/23/2026,
SKU-02797,Eco Webcam,Electronics,Supplier_Zeta,Warehouse_South,106,37,19.72,42.85,1.93,01/14/2026,
SKU-02798,Portable Puzzle,Toys,Supplier_Summit,Warehouse_North,115,53,31.02,38.94,1.98,04/22/2026,
SKU-02799,Basic Car Charger,Automotive,Supplier_Omega,Warehouse_East,49,22,12.96,25.84,4.08,07/06/2026,
SKU-02800,Premium Pasta Pack,Grocery,Supplier_Sigma,Warehouse_Overflow,51,37,8.97,15.66,1.4,04/30/2026,09/28/2026
SKU-02801,Compact Mixing Bowl,Home & Kitchen,Supplier_Pioneer,Warehouse_West,7,12,3.09,6.25,6.92,05/13/2026,
SKU-02802,Portable Lotion,Health & Beauty,Supplier_Sigma,Warehouse_East,90,39,14.02,30.71,2.21,05/27/2026,12/22/2027
SKU-02803,Advanced Vitamin Pack,Health & Beauty,Supplier_Zeta,Warehouse_West,54,20,14.04,17.45,5.22,04/14/2026,03/22/2027
SKU-02804,Eco Wiper Blades,Automotive,Supplier_Epsilon,Warehouse_West,243,11,1.83,3.44,5.28,01/19/2026,
SKU-02805,Smart Pen Pack,Office Supplies,Supplier_Omega,Warehouse_Central,3,59,12.17,29.51,0.82,05/10/2026,
SKU-02806,Classic Motor Oil,Automotive,Supplier_Orion,Warehouse_North,22,59,45.11,66.9,4.58,01/21/2026,
SKU-02807,Portable Cutlery Set,Home & Kitchen,Supplier_Beta,Warehouse_Central,4,18,25.31,32.92,5.36,01/13/2026,
SKU-02808,Advanced Coffee Beans,Grocery,Supplier_Theta,Warehouse_South,13,42,43.73,96.3,2.18,04/22/2026,08/30/2027
SKU-02809,Pro Bookshelf,Furniture,Supplier_Zeta,Warehouse_Overflow,14,35,18.63,40.31,1.83,04/19/2026,
SKU-02810,Basic Mixing Bowl,Home & Kitchen,Supplier_Theta,Warehouse_South,4,25,5.15,8.79,12.07,05/28/2026,
SKU-02811,Eco Pasta Pack,Grocery,Supplier_Orion,Warehouse_Overflow,68,34,21.92,49.96,5.72,03/02/2026,06/18/2026
SKU-02812,Standard Toy Truck,Toys,Supplier_Delta,Warehouse_Overflow,568,10,45.86,87.46,1.27,05/03/2026,
SKU-02813,Smart Board Game,Toys,Supplier_Omega,Warehouse_North,0,30,29.6,53.81,2.64,05/23/2026,
SKU-02814,Wireless Juice Bottle,Grocery,Supplier_Theta,Warehouse_Overflow,103,29,45.79,103.87,1.34,04/11/2026,08/05/2026
SKU-02815,Advanced Whiteboard,Office Supplies,Supplier_Beta,Warehouse_North,21,14,27.13,36.02,2.86,03/02/2026,
SKU-02816,Eco Cookware Set,Home & Kitchen,Supplier_Atlas,Warehouse_North,16,26,24.59,36.67,3.81,06/25/2026,
SKU-02817,Eco Cabinet,Furniture,Supplier_Delta,Warehouse_East,111,49,15.44,27.44,2.27,03/05/2026,
SKU-02818,Deluxe Monitor,Electronics,Supplier_Epsilon,Warehouse_Overflow,386,47,42.26,55.41,5.83,05/30/2026,
SKU-02819,Premium Monitor,Electronics,Supplier_Beta,Warehouse_East,0,10,32.04,79.93,2.88,06/30/2026,
SKU-02820,Compact Cap,Apparel,Supplier_Nova,Warehouse_East,70,22,19.67,31.62,2.92,05/01/2026,
SKU-02821,Standard Face Cream,Health & Beauty,Supplier_Sigma,Warehouse_West,111,27,9.62,23.4,12.39,02/06/2026,02/04/2028
SKU-02822,Deluxe Rice Bag,Grocery,Supplier_Alpha,Warehouse_Overflow,118,13,25.84,46.95,1.97,07/04/2026,11/19/2026
SKU-02823,Basic Building Blocks,Toys,Supplier_Summit,Warehouse_Central,71,56,10.24,24.6,6.95,04/25/2026,
SKU-02824,Pro Snack Bar,Grocery,Supplier_Gamma,Warehouse_South,63,23,11.69,20.71,9.41,01/29/2026,03/28/2027
SKU-02825,Compact Sneakers,Apparel,Supplier_Summit,Warehouse_South,12,57,48.42,109.39,2.09,03/11/2026,
SKU-02826,Premium Backpack,Sports & Outdoors,Supplier_Pioneer,Warehouse_North,10,14,7.67,16.69,1.28,06/20/2026,
SKU-02827,Compact Storage Container,Home & Kitchen,Supplier_Alpha,Warehouse_West,101,42,6.36,15.46,2.26,03/19/2026,
SKU-02828,Advanced Monitor,Electronics,Supplier_Summit,Warehouse_North,83,35,15.8,32.05,4.58,02/20/2026,
SKU-02829,Heavy-Duty Bed Frame,Furniture,Supplier_Epsilon,Warehouse_South,7,13,23.72,35.47,6.43,03/07/2026,
SKU-02830,Wireless Monitor,Electronics,Supplier_Sigma,Warehouse_Central,92,39,20.99,39.97,2.94,03/24/2026,
SKU-02831,Smart Bed Frame,Furniture,Supplier_Theta,Warehouse_South,22,26,12.09,16.8,7.16,06/21/2026,
SKU-02832,Smart Plush Bear,Toys,Supplier_Omega,Warehouse_East,371,37,11.68,19.1,0.92,02/19/2026,
SKU-02833,Heavy-Duty Monitor,Electronics,Supplier_Beta,Warehouse_South,98,15,6.2,13.8,3.76,05/27/2026,
SKU-02834,Heavy-Duty Olive Oil,Grocery,Supplier_Orion,Warehouse_North,8,36,15.76,19.2,3.71,04/13/2026,01/23/2027
SKU-02835,Pro Jeans,Apparel,Supplier_Sigma,Warehouse_South,316,45,17.19,34.5,0.68,01/27/2026,
SKU-02836,Advanced Toothbrush,Health & Beauty,Supplier_Sigma,Warehouse_South,4,16,12.87,27.04,3.28,06/11/2026,11/03/2026
SKU-02837,Wireless Brake Pads,Automotive,Supplier_Pioneer,Warehouse_Central,77,10,19.56,46.35,7.46,06/24/2026,
SKU-02838,Basic Charger,Electronics,Supplier_Zeta,Warehouse_South,96,19,12.99,28.36,3.08,02/23/2026,
SKU-02839,Eco Blender,Home & Kitchen,Supplier_Gamma,Warehouse_South,101,22,19.69,33.94,3.26,06/24/2026,
SKU-02840,Basic Sneakers,Apparel,Supplier_Beta,Warehouse_Central,403,50,19.62,43.07,3.94,06/04/2026,
SKU-02841,Standard T-Shirt,Apparel,Supplier_Pioneer,Warehouse_West,591,41,19.96,40.18,4.08,05/12/2026,
SKU-02842,Pro Mixing Bowl,Home & Kitchen,Supplier_Sigma,Warehouse_Central,107,23,25.84,50.72,1.0,04/24/2026,
SKU-02843,Ultra Shampoo,Health & Beauty,Supplier_Zeta,Warehouse_Overflow,206,42,27.16,35.2,2.28,02/22/2026,07/25/2027
SKU-02844,Classic Seat Cover,Automotive,Supplier_Delta,Warehouse_Central,85,39,34.54,65.68,5.61,01/19/2026,
SKU-02845,Wireless Desk Organizer,Office Supplies,Supplier_Epsilon,Warehouse_South,8,18,21.9,50.97,4.86,05/07/2026,
SKU-02846,Premium Cap,Apparel,Supplier_Epsilon,Warehouse_Central,102,15,3.74,6.61,2.92,01/20/2026,
SKU-02847,Classic Cutting Board,Home & Kitchen,Supplier_Atlas,Warehouse_East,60,19,12.22,25.85,5.07,01/28/2026,
SKU-02848,Advanced Pasta Pack,Grocery,Supplier_Omega,Warehouse_South,1,20,18.0,42.75,5.62,03/05/2026,06/25/2027
SKU-02849,Smart Binder,Office Supplies,Supplier_Atlas,Warehouse_South,103,48,41.7,79.0,1.91,03/13/2026,
SKU-02850,Premium Hoodie,Apparel,Supplier_Atlas,Warehouse_South,155,29,11.36,14.93,11.73,02/06/2026,
SKU-02851,Ultra RC Car,Toys,Supplier_Omega,Warehouse_North,13,34,16.6,21.09,1.76,04/01/2026,
SKU-02852,Classic Juice Bottle,Grocery,Supplier_Sigma,Warehouse_North,387,21,19.91,44.54,1.48,02/21/2026,01/08/2028
SKU-02853,Premium Snack Bar,Grocery,Supplier_Sigma,Warehouse_North,92,31,16.55,20.56,5.22,05/20/2026,07/21/2027
SKU-02854,Eco Shampoo,Health & Beauty,Supplier_Orion,Warehouse_Central,9,21,33.87,84.63,3.66,02/20/2026,04/28/2028
SKU-02855,Heavy-Duty Webcam,Electronics,Supplier_Beta,Warehouse_Overflow,370,23,8.32,11.36,1.53,03/29/2026,
SKU-02856,Wireless Sticky Notes,Office Supplies,Supplier_Pioneer,Warehouse_East,373,51,51.38,113.43,6.14,07/07/2026,
SKU-02857,Standard Snack Bar,Grocery,Supplier_Gamma,Warehouse_Central,116,57,2.34,5.45,1.45,02/17/2026,02/26/2027
SKU-02858,Classic Charger,Electronics,Supplier_Pioneer,Warehouse_North,81,45,11.09,17.73,2.22,04/22/2026,
SKU-02859,Basic Keyboard,Electronics,Supplier_Sigma,Warehouse_Central,60,23,24.04,45.77,4.79,04/18/2026,
SKU-02860,Standard Snack Bar,Grocery,Supplier_Atlas,Warehouse_East,92,11,24.39,59.46,4.57,06/11/2026,01/16/2027
SKU-02861,Pro Dumbbell Set,Sports & Outdoors,Supplier_Epsilon,Warehouse_North,0,11,24.72,60.36,2.3,03/31/2026,
SKU-02862,Portable Rice Bag,Grocery,Supplier_Theta,Warehouse_North,81,52,31.13,75.0,7.61,05/16/2026,07/30/2026
SKU-02863,Standard Car Charger,Automotive,Supplier_Pioneer,Warehouse_South,56,52,15.88,24.73,0.33,02/27/2026,
SKU-02864,Heavy-Duty Pen Pack,Office Supplies,Supplier_Sigma,Warehouse_North,78,15,36.54,46.68,2.11,05/16/2026,
SKU-02865,Classic Bookshelf,Furniture,Supplier_Zeta,Warehouse_South,87,34,18.56,24.75,4.15,02/10/2026,
SKU-02866,Classic Sticky Notes,Office Supplies,Supplier_Summit,Warehouse_North,227,12,11.7,16.2,1.99,06/14/2026,
SKU-02867,Deluxe Stapler,Office Supplies,Supplier_Epsilon,Warehouse_South,169,32,19.95,41.36,1.97,05/19/2026,
SKU-02868,Deluxe Toaster,Home & Kitchen,Supplier_Sigma,Warehouse_South,455,18,32.06,71.92,1.4,02/16/2026,
SKU-02869,Basic Snack Bar,Grocery,Supplier_Alpha,Warehouse_Overflow,67,40,11.78,14.91,0.73,04/22/2026,10/27/2027
SKU-02870,Smart Cap,Apparel,Supplier_Alpha,Warehouse_South,414,37,70.69,166.65,7.28,04/03/2026,
SKU-02871,Portable Lotion,Health & Beauty,Supplier_Alpha,Warehouse_South,85,34,5.13,11.14,2.86,06/18/2026,10/08/2026
SKU-02872,Heavy-Duty Vitamin Pack,Health & Beauty,Supplier_Gamma,Warehouse_West,7,44,29.62,55.96,6.93,06/15/2026,05/14/2027
SKU-02873,Wireless Lotion,Health & Beauty,Supplier_Nova,Warehouse_Central,104,10,8.92,22.18,4.37,05/15/2026,12/14/2026
SKU-02874,Smart Scarf,Apparel,Supplier_Atlas,Warehouse_South,0,11,5.31,8.2,3.53,02/07/2026,
SKU-02875,Basic Storage Container,Home & Kitchen,Supplier_Orion,Warehouse_Central,21,24,7.24,10.74,17.98,05/09/2026,
SKU-02876,Eco Bed Frame,Furniture,Supplier_Zeta,Warehouse_South,21,52,14.0,22.89,3.17,03/09/2026,
SKU-02877,Deluxe Coffee Table,Furniture,Supplier_Zeta,Warehouse_North,50,49,14.75,27.8,2.6,07/01/2026,
SKU-02878,Ultra Olive Oil,Grocery,Supplier_Epsilon,Warehouse_South,4,25,6.75,11.49,2.24,04/30/2026,04/11/2028
SKU-02879,Classic Pen Pack,Office Supplies,Supplier_Atlas,Warehouse_West,27,32,19.09,43.49,4.78,03/27/2026,
SKU-02880,Heavy-Duty Snack Bar,Grocery,Supplier_Atlas,Warehouse_South,8,58,18.18,42.96,2.49,07/06/2026,01/04/2027
SKU-02881,Ultra T-Shirt,Apparel,Supplier_Pioneer,Warehouse_West,353,44,18.4,45.2,9.37,02/28/2026,
SKU-02882,Wireless Backpack,Sports & Outdoors,Supplier_Theta,Warehouse_South,81,17,24.34,55.1,3.75,03/21/2026,
SKU-02883,Basic Cereal Box,Grocery,Supplier_Epsilon,Warehouse_West,12,16,8.69,17.3,5.86,04/29/2026,05/02/2028
SKU-02884,Wireless Webcam,Electronics,Supplier_Pioneer,Warehouse_South,10,30,27.31,54.56,1.25,02/11/2026,
SKU-02885,Smart Router,Electronics,Supplier_Beta,Warehouse_East,34,44,12.09,17.44,1.0,01/28/2026,
SKU-02886,Compact Lotion,Health & Beauty,Supplier_Delta,Warehouse_East,87,48,21.39,32.99,3.2,01/16/2026,12/02/2026
SKU-02887,Compact Desk Organizer,Office Supplies,Supplier_Alpha,Warehouse_West,67,46,11.44,28.56,1.66,01/24/2026,
SKU-02888,Deluxe Socks Pack,Apparel,Supplier_Theta,Warehouse_South,100,42,6.51,10.02,5.26,02/03/2026,
SKU-02889,Ultra Bicycle Helmet,Sports & Outdoors,Supplier_Delta,Warehouse_Central,66,46,55.0,99.38,2.83,06/02/2026,
SKU-02890,Smart Tent,Sports & Outdoors,Supplier_Atlas,Warehouse_West,2,44,25.46,43.3,1.47,05/09/2026,
SKU-02891,Deluxe Socks Pack,Apparel,Supplier_Delta,Warehouse_South,111,27,6.76,14.16,1.61,02/06/2026,
SKU-02892,Deluxe Plush Bear,Toys,Supplier_Atlas,Warehouse_Overflow,291,28,17.96,29.39,3.78,01/19/2026,
SKU-02893,Pro Mixing Bowl,Home & Kitchen,Supplier_Delta,Warehouse_West,75,19,12.5,26.1,8.5,02/11/2026,
SKU-02894,Basic Toy Truck,Toys,Supplier_Gamma,Warehouse_East,0,13,8.27,20.25,5.21,01/29/2026,
